Start Time,14:00:00,14:03:00,14:06:00,14:09:00,14:12:00,14:15:00,14:18:00,14:21:00,14:24:00,14:27:00,14:30:00,14:33:00,14:36:00,14:39:00,14:42:00,14:45:00,14:48:00,14:51:00,14:54:00,14:57:00,15:00:00,15:03:00,15:06:00,15:09:00,15:12:00,15:15:00
Sample Temp (C),23.6,23.4,23.2,23.0,22.9,22.9,22.9,23.0,23.2,23.3,23.4,23.4,23.5,23.6,23.6,23.7,23.7,23.8,23.8,23.8,23.9,23.9,23.9,24.0,24.0,24.0
Sample Pressure (kPa),81.2,81.3,81.2,81.2,81.2,81.2,81.2,81.2,81.3,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2
Relative Humidity (%),39.0,38.7,38.4,38.3,38.3,38.4,38.4,38.5,38.5,38.6,38.6,38.6,38.6,38.6,38.5,38.5,38.4,38.4,38.4,38.4,38.3,38.3,38.3,38.3,38.3,38.3
Mean Free Path (m),8.41756e-008,8.40000e-008,8.40313e-008,8.39592e-008,8.39232e-008,8.39232e-008,8.39232e-008,8.39592e-008,8.39280e-008,8.40674e-008,8.41034e-008,8.41034e-008,8.41395e-008,8.41756e-008,8.41756e-008,8.42116e-008,8.42116e-008,8.42477e-008,8.42477e-008,8.42477e-008,8.42837e-008,8.42837e-008,8.42837e-008,8.43198e-008,8.43198e-008,8.43198e-008
Gas Viscosity (Pa*s),1.83531e-005,1.83436e-005,1.83340e-005,1.83245e-005,1.83197e-005,1.83197e-005,1.83197e-005,1.83245e-005,1.83340e-005,1.83388e-005,1.83436e-005,1.83436e-005,1.83484e-005,1.83531e-005,1.83531e-005,1.83579e-005,1.83579e-005,1.83627e-005,1.83627e-005,1.83627e-005,1.83674e-005,1.83674e-005,1.83674e-005,1.83722e-005,1.83722e-005,1.83722e-005
Diameter Midpoint (nm)
 35.9,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.035,0.022,0.014,0.010,0.007,0.005,0.004,0.002,0.002,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000
 37.2,0.000,0.000,0.000,0.000,0.000,0.000,0.068,0.041,0.026,0.017,0.012,0.008,0.006,0.004,0.003,0.002,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000
 38.5,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.049,0.031,0.021,0.014,0.010,0.007,0.005,0.003,0.003,0.002,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000
 40.0,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.059,0.037,0.025,0.017,0.012,0.008,0.006,0.004,0.003,0.002,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000
 41.4,0.000,0.000,0.000,0.000,0.000,0.000,0.113,0.069,0.045,0.030,0.020,0.014,0.010,0.007,0.005,0.004,0.003,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000
 42.9,0.000,0.000,0.000,0.000,0.000,0.000,0.133,0.082,0.053,0.036,0.024,0.018,0.012,0.009,0.006,0.004,0.003,0.002,0.001,0.001,0.001,0.001,0.000,0.000,0.000,0.000
 44.5,0.000,0.000,0.000,0.000,0.000,0.000,0.155,0.098,0.063,0.043,0.030,0.020,0.014,0.010,0.007,0.005,0.004,0.002,0.002,0.001,0.001,0.001,0.001,0.000,0.000,0.000
 46.1,0.000,0.000,0.000,0.000,0.000,0.002,0.184,0.116,0.076,0.053,0.036,0.025,0.017,0.012,0.009,0.006,0.005,0.003,0.002,0.002,0.001,0.001,0.001,0.000,0.000,0.000
 47.8,0.000,0.000,0.000,0.000,0.000,0.011,0.217,0.139,0.090,0.063,0.043,0.030,0.021,0.015,0.010,0.007,0.005,0.004,0.003,0.002,0.002,0.001,0.001,0.000,0.000,0.000
 49.6,0.000,0.000,0.000,0.000,0.000,0.024,0.259,0.169,0.112,0.078,0.053,0.037,0.026,0.018,0.013,0.009,0.007,0.005,0.003,0.002,0.002,0.001,0.001,0.001,0.000,0.000
 51.4,0.000,0.000,0.000,0.000,0.000,0.040,0.307,0.204,0.135,0.094,0.063,0.044,0.031,0.023,0.016,0.010,0.008,0.006,0.004,0.003,0.002,0.001,0.001,0.001,0.001,0.000
 53.3,0.000,0.000,0.000,0.000,0.000,0.063,0.363,0.242,0.162,0.112,0.076,0.053,0.037,0.027,0.019,0.013,0.010,0.007,0.005,0.003,0.002,0.002,0.001,0.001,0.001,0.000
 55.2,0.000,0.000,0.000,0.000,0.000,0.096,0.424,0.289,0.196,0.135,0.092,0.064,0.046,0.032,0.023,0.016,0.011,0.008,0.006,0.004,0.003,0.002,0.002,0.001,0.001,0.001
 57.3,0.000,0.000,0.000,0.000,0.000,0.126,0.502,0.347,0.236,0.159,0.111,0.079,0.055,0.038,0.028,0.019,0.014,0.010,0.007,0.005,0.003,0.002,0.002,0.001,0.001,0.001
 59.4,0.000,0.000,0.000,0.000,0.000,0.153,0.603,0.411,0.278,0.190,0.135,0.093,0.067,0.047,0.033,0.023,0.016,0.012,0.008,0.006,0.004,0.003,0.002,0.002,0.001,0.001
 61.5,0.000,0.000,0.000,0.000,0.000,0.170,0.713,0.483,0.339,0.232,0.163,0.116,0.080,0.056,0.042,0.027,0.019,0.014,0.009,0.007,0.005,0.004,0.002,0.002,0.001,0.001
 63.8,0.000,0.000,0.000,0.000,0.000,0.207,0.838,0.572,0.406,0.276,0.194,0.137,0.097,0.069,0.049,0.034,0.025,0.017,0.012,0.008,0.006,0.004,0.003,0.002,0.002,0.001
 66.1,0.000,0.000,0.000,0.000,0.000,0.277,0.990,0.688,0.479,0.330,0.232,0.164,0.119,0.081,0.059,0.041,0.028,0.021,0.014,0.010,0.007,0.005,0.004,0.002,0.002,0.002
 68.5,0.000,0.000,0.000,0.000,0.000,0.425,1.167,0.824,0.568,0.393,0.274,0.195,0.139,0.098,0.068,0.049,0.034,0.024,0.017,0.012,0.009,0.006,0.005,0.003,0.003,0.002
 71.0,0.001,0.001,0.001,0.001,0.001,0.570,1.297,0.934,0.637,0.450,0.316,0.223,0.161,0.116,0.076,0.053,0.039,0.026,0.019,0.014,0.011,0.007,0.005,0.004,0.002,0.002
 73.7,0.000,0.001,0.001,0.001,0.001,0.696,1.488,1.045,0.740,0.503,0.363,0.250,0.185,0.125,0.088,0.063,0.044,0.032,0.021,0.016,0.011,0.008,0.006,0.004,0.003,0.002
 76.4,0.001,0.001,0.000,0.001,0.001,0.973,1.756,1.236,0.870,0.604,0.426,0.303,0.214,0.150,0.105,0.077,0.053,0.038,0.025,0.019,0.013,0.009,0.007,0.005,0.003,0.003
 79.1,0.001,0.001,0.001,0.001,0.001,1.339,2.045,1.427,1.009,0.702,0.498,0.353,0.254,0.177,0.129,0.091,0.064,0.046,0.032,0.023,0.016,0.011,0.009,0.006,0.004,0.003
 82.0,0.001,0.001,0.001,0.001,0.001,1.745,2.418,1.662,1.169,0.844,0.582,0.416,0.299,0.206,0.153,0.104,0.077,0.053,0.038,0.028,0.018,0.015,0.010,0.007,0.005,0.003
 85.1,0.001,0.001,0.001,0.001,0.001,2.367,2.759,1.941,1.365,0.990,0.713,0.496,0.349,0.246,0.179,0.123,0.090,0.064,0.045,0.033,0.024,0.016,0.011,0.009,0.006,0.004
 88.2,0.001,0.001,0.001,0.001,0.001,3.314,3.230,2.286,1.569,1.168,0.835,0.580,0.412,0.283,0.211,0.145,0.108,0.079,0.049,0.038,0.027,0.019,0.013,0.010,0.008,0.006
 91.4,0.001,0.002,0.002,0.002,0.002,4.450,3.721,2.623,1.842,1.354,0.969,0.677,0.485,0.346,0.247,0.181,0.132,0.088,0.063,0.046,0.031,0.021,0.018,0.012,0.009,0.006
 94.7,0.002,0.002,0.002,0.002,0.002,5.697,4.278,3.120,2.147,1.565,1.147,0.797,0.562,0.398,0.288,0.206,0.147,0.108,0.076,0.053,0.040,0.028,0.021,0.014,0.011,0.008
 98.2,0.002,0.002,0.002,0.002,0.002,6.923,4.915,3.646,2.504,1.822,1.324,0.924,0.671,0.477,0.343,0.239,0.176,0.124,0.088,0.064,0.047,0.035,0.025,0.017,0.013,0.010
101.8,0.002,0.002,0.003,0.003,0.002,7.975,5.670,4.178,2.981,2.137,1.551,1.083,0.784,0.570,0.396,0.288,0.208,0.150,0.106,0.070,0.055,0.038,0.029,0.020,0.014,0.011
105.5,0.003,0.003,0.003,0.003,0.003,8.988,6.502,4.798,3.381,2.446,1.809,1.268,0.925,0.657,0.468,0.338,0.237,0.174,0.122,0.091,0.062,0.044,0.033,0.025,0.017,0.014
109.4,0.003,0.003,0.003,0.004,0.003,10.027,7.326,5.437,3.878,2.831,2.089,1.465,1.066,0.775,0.546,0.378,0.281,0.194,0.147,0.107,0.075,0.052,0.040,0.027,0.021,0.016
113.4,0.004,0.004,0.004,0.005,0.004,11.017,8.359,6.155,4.504,3.197,2.412,1.708,1.219,0.886,0.630,0.438,0.317,0.221,0.162,0.121,0.085,0.064,0.046,0.032,0.025,0.019
117.6,0.004,0.004,0.005,0.004,0.005,12.300,9.440,6.980,5.150,3.719,2.758,1.973,1.420,1.013,0.719,0.509,0.362,0.261,0.197,0.139,0.103,0.076,0.051,0.038,0.030,0.021
121.9,0.005,0.004,0.006,0.005,0.005,13.413,10.613,7.804,5.784,4.198,3.090,2.247,1.596,1.161,0.815,0.582,0.439,0.300,0.225,0.165,0.116,0.083,0.061,0.043,0.033,0.025
126.3,0.005,0.006,0.006,0.006,0.006,14.376,11.922,8.962,6.477,4.751,3.492,2.541,1.817,1.311,0.939,0.669,0.478,0.344,0.249,0.179,0.134,0.094,0.073,0.052,0.043,0.027
131.0,0.006,0.005,0.007,0.006,0.007,15.316,13.219,9.913,7.214,5.385,3.972,2.824,2.037,1.471,1.052,0.758,0.535,0.388,0.290,0.194,0.148,0.109,0.082,0.062,0.048,0.033
135.8,0.009,0.006,0.007,0.006,0.007,16.542,14.599,11.078,8.127,6.074,4.444,3.176,2.294,1.639,1.211,0.843,0.615,0.446,0.314,0.232,0.175,0.122,0.090,0.071,0.051,0.044
140.7,0.008,0.007,0.010,0.007,0.009,18.158,16.123,12.141,9.019,6.737,4.924,3.482,2.514,1.871,1.347,0.932,0.682,0.496,0.347,0.260,0.188,0.135,0.098,0.070,0.056,0.049
145.9,0.009,0.008,0.010,0.008,0.009,19.903,17.480,13.258,9.953,7.334,5.336,3.901,2.789,2.042,1.463,1.055,0.761,0.543,0.403,0.273,0.200,0.147,0.112,0.084,0.064,0.049
151.2,0.009,0.008,0.009,0.009,0.009,21.667,18.832,14.411,10.802,8.022,5.947,4.264,3.091,2.246,1.642,1.154,0.840,0.609,0.446,0.317,0.232,0.161,0.127,0.096,0.072,0.055
156.8,0.009,0.009,0.010,0.010,0.010,23.408,20.171,15.667,11.652,8.702,6.379,4.583,3.301,2.404,1.736,1.237,0.916,0.656,0.459,0.352,0.262,0.194,0.148,0.101,0.081,0.066
162.5,0.011,0.010,0.012,0.012,0.013,25.208,21.775,16.838,12.524,9.442,6.805,4.950,3.526,2.611,1.845,1.356,0.979,0.705,0.511,0.366,0.279,0.205,0.152,0.109,0.092,0.069
