Sample File,C:\Users\VanceLab\Desktop\VL_CU_SMPS_APS_CADR_20220707\VL_CU_APS_CADR_Oransi_SCAN1.A21
Sample Time,155
Density,1
Stokes Correction,off
Lower Channel Bound,0.486968
Upper Channel Bound,20.5353
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Date,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22,07/07/22
Start Time,11:05:00,11:08:00,11:11:00,11:14:00,11:17:00,11:20:00,11:23:00,11:26:00,11:29:00,11:32:00,11:35:00,11:38:00,11:41:00,11:44:00,11:47:00,11:50:00,11:53:00,11:56:00,11:59:00,12:02:00,12:05:00,12:08:00,12:11:00,12:14:00,12:17:00,12:20:00
Aerodynamic Diameter,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM,dM
2.642,0,0,0,0,0,0.0191977,0.0584975,0.0312679,0.0123286,0.00527123,0.00235057,0.00102223,0.000398782,0.000162883,5.89749e-005,3.65083e-005,1.685e-005,8.42498e-006,2.80833e-006,0,0,0,5.61665e-006,0,0,0
2.839,0,0,0,0,0,0.0145497,0.0461444,0.0249663,0.0104514,0.00427605,0.00207007,0.000798056,0.000351981,0.000125459,4.87894e-005,6.96992e-006,1.04549e-005,3.48496e-006,3.48496e-006,0,0,0,0,0,0,0
3.051,4.32462e-006,0,0,0,0,0.016386,0.0515667,0.0268083,0.0106602,0.00466194,0.00198932,0.000722211,0.000272451,7.35185e-005,3.89216e-005,1.72985e-005,8.64924e-006,0,4.32462e-006,0,0,4.32462e-006,0,0,0,0
3.278,5.36658e-006,0,0,0,0,0.0244984,0.0701466,0.032543,0.0123914,0.00495872,0.00146508,0.000477626,0.000112698,7.51322e-005,1.07332e-005,1.07332e-005,5.36658e-006,0,0,0,0,0,0,0,0,0
3.523,0,0,0,0,0,0.0233818,0.0685805,0.0290159,0.0103024,0.0028836,0.00105222,0.00032632,9.32343e-005,5.99363e-005,6.65959e-006,6.65959e-006,0,0,0,0,0,0,0,0,0,0
3.786,0,8.26414e-006,0,8.26414e-006,8.26414e-006,0.0176439,0.0533202,0.022214,0.00708237,0.00209083,0.000743773,0.000247924,9.91697e-005,4.95849e-005,2.47924e-005,1.65283e-005,0,0,0,0,0,0,8.26414e-006,0,0,0
4.068,0,0,0,0,0,0.0178545,0.0511021,0.0196902,0.00595832,0.00175365,0.000594807,0.000225616,5.12764e-005,4.10211e-005,1.02553e-005,0,0,0,1.02553e-005,0,0,0,0,0,0,0
4.371,0,1.27262e-005,0,0,1.27262e-005,0.0239125,0.06344,0.0227035,0.00567587,0.00134897,0.000419964,0.000114536,1.27262e-005,0,0,0,0,0,0,0,0,0,1.27262e-005,0,0,0
4.698,0,0,0,0,0,0.0208302,0.0552418,0.0185403,0.00405864,0.000836997,0.000236886,0.000110547,1.57924e-005,0,0,0,0,0,0,0,0,0,0,0,0,0
5.048,0,1.95974e-005,0,0,0,0.0184411,0.0485623,0.0148352,0.00305719,0.000509532,0.000117584,1.95974e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.425,2.43191e-005,0,0,0,0,0.0198687,0.0475195,0.0127432,0.00204281,0.000340468,2.43191e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.829,0,0,0,0,0,0.01859,0.0481951,0.010653,0.000995891,0.000271607,9.05355e-005,3.01785e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.264,0,0,0,0,0,0.0199232,0.0426551,0.00625409,0.00101114,3.74496e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.732,0,0,0,0,0,0.0160331,0.0316014,0.00469374,0.0005112,9.29454e-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.234,0,0,0,0,0,0.0166665,0.0332178,0.00334484,0.000288349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.774,0,0,0,0,0,0.00901713,0.0190362,0.00264789,0.000286258,0,0,0,7.15645e-005,0,0,0,0,0,0,0,0,0,0,0,0,0
8.354,0,0,0,0,0,0.00772622,0.0148308,0.00115449,0.000355228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.977,0,0,0,0,0,0.00639184,0.00980817,0.000771429,0.000220408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.647,0,0,0,0,0,0.00341891,0.00670106,0.000547026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.37,0,0,0,0,0,0.00203647,0.00526089,0.000169706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.14,0,0,0,0,0,0.00273773,0.00336952,0.000210595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.97,0,0,0,0,0,0.00156801,0.00209068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.86,0,0,0,0,0,0.0012972,0.0016215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.82,0,0,0,0,0,0.000402437,0.00201218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.86,0,0,0,0,0,0.000499399,0.0019976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.96,0,0,0,0,0,0.00123945,0.00185917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.15,0,0,0,0,0,0.000769038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.43,0,0,0,0,0,0.00286299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Event 1,323,173,97,52,41,97001,329064,215651,106848,51917,25217,12597,6178,3095,1533,803,416,217,143,95,55,37,28,30,28,15
Event 3,0,0,0,0,0,10958,73527,29112,6570,1471,341,83,16,5,0,0,0,0,0,0,0,0,1,0,0,0
Event 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dead Time,1,0,0,0,0,2548,8565,5234,2451,1139,542,259,126,59,28,14,7,4,2,1,0,0,0,0,0,0
